norm_title,skills,count,posting_count
healthcare data analyst,github,1,182
healthcare data analyst,jira,1,182
healthcare data analyst,pl/sql,1,182
healthcare data analyst,postgres,1,182
healthcare data analyst,pyspark,1,182
healthcare data analyst,qlik,1,182
healthcare data analyst,sharepoint,1,182
healthcare data analyst,spark,1,182
healthcare data analyst,unix,1,182
healthcare data analyst,visual_basic,1,182
him data analyst,excel,21,21
him data analyst,power_bi,15,21
him data analyst,outlook,6,21
him data analyst,powerpoint,6,21
him data analyst,word,6,21
hr data analyst,excel,32,43
hr data analyst,power_bi,16,43
hr data analyst,tableau,16,43
hr data analyst,sql,12,43
hr data analyst,powerpoint,8,43
hr data analyst,word,7,43
hr data analyst,r,6,43
hr data analyst,python,4,43
hr data analyst,sharepoint,4,43
hr data analyst,sap,3,43
hr data analyst,snowflake,3,43
hr data analyst,spreadsheet,2,43
hr data analyst,alteryx,1,43
hr data analyst,c,1,43
hr data analyst,go,1,43
hr data analyst,mysql,1,43
hr data analyst,spss,1,43
hr data analyst,vba,1,43
hr data analyst,visual_basic,1,43
ili inspection data analyst,excel,7,20
ili inspection data analyst,power_bi,7,20
ili inspection data analyst,python,7,20
ili inspection data analyst,sql,7,20
ili inspection data analyst,tableau,7,20
it business analyst,sql,12,15
it business analyst,azure,10,15
it business analyst,excel,9,15
it business analyst,power_bi,9,15
it business analyst,ssrs,9,15
it business analyst,sharepoint,8,15
it business analyst,python,4,15
it business analyst,outlook,1,15
it business analyst,powerpoint,1,15
it business analyst,ssis,1,15
it business analyst,word,1,15
it data analyst,sql,57,66
it data analyst,python,20,66
it data analyst,azure,14,66
it data analyst,excel,12,66
it data analyst,unix,12,66
it data analyst,power_bi,10,66
it data analyst,snowflake,9,66
it data analyst,jira,8,66
it data analyst,hadoop,7,66
it data analyst,ssrs,6,66
it data analyst,tableau,6,66
it data analyst,c,5,66
it data analyst,redshift,5,66
it data analyst,html,4,66
it data analyst,javascript,4,66
it data analyst,nosql,4,66
it data analyst,r,4,66
it data analyst,alteryx,3,66
it data analyst,asp.net,3,66
it data analyst,spark,3,66
it data analyst,ssis,3,66
it data analyst,word,3,66
it data analyst,crystal,2,66
it data analyst,java,2,66
it data analyst,mysql,2,66
it data analyst,t-sql,2,66
it data analyst,vb.net,2,66
it data analyst,atlassian,1,66
it data analyst,c++,1,66
it data analyst,cognos,1,66
it data analyst,outlook,1,66
it data analyst,sap,1,66
it data analyst,sharepoint,1,66
it data analyst,splunk,1,66
it data analyst,spreadsheet,1,66
it data analyst,vba,1,66
it data analyst,visual_basic,1,66
manager data analytics,sql,83,90
manager data analytics,power_bi,78,90
manager data analytics,python,73,90
manager data analytics,tableau,73,90
manager data analytics,r,72,90
manager data analytics,spark,67,90
manager data analytics,scala,66,90
manager data analytics,looker,54,90
manager data analytics,gcp,52,90
manager data analytics,excel,10,90
manager data analytics,sas,6,90
manager data analytics,bigquery,5,90
manager data analytics,matplotlib,4,90
manager data analytics,nosql,4,90
manager data analytics,powerpoint,4,90
manager data analytics,snowflake,3,90
manager data analytics,aws,2,90
manager data analytics,azure,2,90
manager data analytics,jira,2,90
manager data analytics,spreadsheet,2,90
manager data analytics,hadoop,1,90
manager data analytics,pl/sql,1,90
manager data analytics,redshift,1,90
manager data analytics,sap,1,90
manager data analytics,shell,1,90
manager data analytics,ssis,1,90
manager data analytics,ssrs,1,90
manager data analytics,unix,1,90
marketing data & bi analyst,excel,31,31
marketing data & bi analyst,power_bi,31,31
marketing data & bi analyst,python,31,31
marketing data & bi analyst,r,31,31
marketing data & bi analyst,snowflake,31,31
marketing data & bi analyst,sql,31,31
marketing data & bi analyst,tableau,31,31
marketing data & bi analyst,pl/sql,1,31
marketing data & bi analyst,sas,1,31
marketing data & bi analyst,spss,1,31
marketing data analyst,sql,150,224
marketing data analyst,tableau,108,224
marketing data analyst,excel,80,224
marketing data analyst,python,68,224
marketing data analyst,power_bi,46,224
marketing data analyst,r,46,224
marketing data analyst,powerpoint,23,224
marketing data analyst,spreadsheet,14,224
marketing data analyst,word,13,224
marketing data analyst,postgresql,12,224
marketing data analyst,sas,12,224
marketing data analyst,looker,11,224
marketing data analyst,snowflake,10,224
marketing data analyst,aws,8,224
marketing data analyst,jira,8,224
marketing data analyst,go,7,224
marketing data analyst,azure,6,224
marketing data analyst,c,6,224
marketing data analyst,qlik,6,224
marketing data analyst,alteryx,5,224
marketing data analyst,outlook,4,224
marketing data analyst,bigquery,3,224
marketing data analyst,github,3,224
marketing data analyst,javascript,3,224
marketing data analyst,spss,3,224
marketing data analyst,html,2,224
marketing data analyst,java,2,224
marketing data analyst,julia,2,224
marketing data analyst,mysql,2,224
marketing data analyst,pl/sql,2,224
marketing data analyst,postgres,2,224
marketing data analyst,ssis,2,224
marketing data analyst,aurora,1,224
marketing data analyst,jupyter,1,224
marketing data analyst,numpy,1,224
marketing data analyst,pandas,1,224
marketing data analyst,perl,1,224
marketing data analyst,redshift,1,224
marketing data analyst,sharepoint,1,224
marketing data analyst,ssrs,1,224
marketing data analyst,swift,1,224
marketing data analyst,vue,1,224
master data analyst,sap,41,60
master data analyst,excel,26,60
master data analyst,powerpoint,13,60
master data analyst,word,13,60
master data analyst,go,12,60
master data analyst,outlook,6,60
master data analyst,sharepoint,5,60
master data analyst,sql,4,60
master data analyst,power_bi,2,60
master data analyst,spreadsheet,1,60
master data analyst,tableau,1,60
master data analyst,visio,1,60
operations data analyst,excel,27,39
operations data analyst,tableau,20,39
operations data analyst,power_bi,18,39
operations data analyst,sql,15,39
operations data analyst,python,9,39
operations data analyst,word,7,39
operations data analyst,outlook,6,39
operations data analyst,powerpoint,5,39
operations data analyst,sas,4,39
operations data analyst,cognos,3,39
operations data analyst,alteryx,2,39
operations data analyst,azure,2,39
operations data analyst,jira,2,39
operations data analyst,r,2,39
operations data analyst,sharepoint,2,39
operations data analyst,swift,2,39
operations data analyst,asp.net,1,39
operations data analyst,aws,1,39
operations data analyst,dax,1,39
operations data analyst,html,1,39
operations data analyst,mssql,1,39
operations data analyst,sap,1,39
operations data analyst,shell,1,39
operations data analyst,spreadsheet,1,39
operations data analyst,ssis,1,39
operations data analyst,t-sql,1,39
operations data analyst,vba,1,39
operations data analyst,visio,1,39
operations data analyst,visual_basic,1,39
performance marketing,excel,67,67
performance marketing,hadoop,67,67
performance marketing,microstrategy,67,67
performance marketing,nosql,67,67
performance marketing,power_bi,67,67
performance marketing,python,67,67
performance marketing,r,67,67
performance marketing,sas,67,67
performance marketing,spss,67,67
performance marketing,sql,67,67
performance marketing,tableau,67,67
performance marketing,vba,67,67
performance marketing,pl/sql,63,67
pharmacy data analyst,sql,31,33
pharmacy data analyst,excel,29,33
pharmacy data analyst,powerpoint,17,33
pharmacy data analyst,word,17,33
pharmacy data analyst,outlook,3,33
pharmacy data analyst,sharepoint,3,33
pharmacy data analyst,tableau,3,33
pharmacy data analyst,sas,2,33
pharmacy data analyst,vba,2,33
pharmacy data analyst,alteryx,1,33
pharmacy data analyst,ssrs,1,33
pharmacy data analyst,t-sql,1,33
pharmacy data analyst,visio,1,33
power bi data analyst,power_bi,29,30
power bi data analyst,excel,14,30
power bi data analyst,word,13,30
power bi data analyst,outlook,11,30
power bi data analyst,spreadsheet,11,30
power bi data analyst,sql,9,30
power bi data analyst,python,3,30
power bi data analyst,dax,2,30
power bi data analyst,tableau,2,30
power bi data analyst,vba,2,30
power bi data analyst,html,1,30
power bi data analyst,qlik,1,30
power bi data analyst,sharepoint,1,30
power bi data analyst,ssrs,1,30
product data analyst,sql,53,79
product data analyst,python,32,79
product data analyst,tableau,21,79
product data analyst,r,19,79
product data analyst,excel,15,79
product data analyst,aws,11,79
product data analyst,snowflake,11,79
product data analyst,jira,10,79
product data analyst,looker,10,79
product data analyst,power_bi,8,79
product data analyst,go,7,79
product data analyst,spark,6,79
product data analyst,sap,5,79
product data analyst,word,5,79
product data analyst,azure,4,79
product data analyst,powerpoint,4,79
product data analyst,assembly,3,79
product data analyst,gdpr,3,79
product data analyst,jupyter,3,79
product data analyst,mysql,3,79
product data analyst,outlook,3,79
product data analyst,pandas,3,79
product data analyst,postgres,3,79
product data analyst,matplotlib,2,79
product data analyst,pyspark,2,79
product data analyst,qlik,2,79
product data analyst,redshift,2,79
product data analyst,spreadsheet,2,79
product data analyst,alteryx,1,79
product data analyst,github,1,79
product data analyst,hadoop,1,79
product data analyst,java,1,79
product data analyst,numpy,1,79
product data analyst,powershell,1,79
product data analyst,spss,1,79
product data analyst,swift,1,79
provider data analyst,excel,11,18
provider data analyst,sql,6,18
provider data analyst,sharepoint,3,18
provider data analyst,crystal,2,18
provider data analyst,visual_basic,2,18
quality data analyst,excel,20,35
quality data analyst,word,17,35
quality data analyst,sql,14,35
quality data analyst,powerpoint,11,35
quality data analyst,r,11,35
quality data analyst,spreadsheet,8,35
quality data analyst,power_bi,7,35
quality data analyst,sas,7,35
quality data analyst,assembly,5,35
quality data analyst,microstrategy,5,35
quality data analyst,pl/sql,5,35
quality data analyst,python,5,35
quality data analyst,tableau,5,35
quality data analyst,go,4,35
quality data analyst,qlik,4,35
quality data analyst,visio,3,35
quality data analyst,sap,2,35
quality data analyst,crystal,1,35
quality data analyst,java,1,35
quality data analyst,jira,1,35
quality data analyst,matlab,1,35
quality data analyst,snowflake,1,35
quality data analyst,spss,1,35
quality data analyst,vba,1,35
reporting analyst,excel,14,17
reporting analyst,sql,6,17
reporting analyst,vba,6,17
reporting analyst,tableau,5,17
reporting analyst,sas,4,17
reporting analyst,power_bi,3,17
reporting analyst,word,3,17
reporting analyst,spss,2,17
reporting analyst,visual_basic,2,17
reporting analyst,alteryx,1,17
reporting analyst,jira,1,17
reporting analyst,linux,1,17
reporting analyst,linux/unix,1,17
reporting analyst,microstrategy,1,17
reporting analyst,outlook,1,17
reporting analyst,pl/sql,1,17
reporting analyst,python,1,17
reporting analyst,sharepoint,1,17
reporting analyst,snowflake,1,17
reporting analyst,ssrs,1,17
reporting data analyst,sql,8,15
reporting data analyst,tableau,6,15
reporting data analyst,excel,5,15
reporting data analyst,power_bi,3,15
reporting data analyst,vba,3,15
reporting data analyst,looker,2,15
reporting data analyst,python,2,15
reporting data analyst,crystal,1,15
reporting data analyst,mysql,1,15
reporting data analyst,powerpoint,1,15
reporting data analyst,sap,1,15
reporting data analyst,snowflake,1,15
reporting data analyst,ssrs,1,15
reporting data analyst,word,1,15
reporting health data analyst,power_bi,22,22
reporting health data analyst,sas,22,22
reporting health data analyst,sql,22,22
reporting health data analyst,tableau,22,22
research data analyst,python,28,83
research data analyst,r,28,83
research data analyst,tableau,28,83
research data analyst,sql,19,83
research data analyst,excel,18,83
research data analyst,sas,17,83
research data analyst,spreadsheet,15,83
research data analyst,matlab,13,83
research data analyst,vba,11,83
research data analyst,word,11,83
research data analyst,power_bi,5,83
research data analyst,spss,5,83
research data analyst,snowflake,4,83
research data analyst,powerpoint,3,83
research data analyst,bash,2,83
research data analyst,jira,2,83
research data analyst,matplotlib,2,83
research data analyst,assembly,1,83
research data analyst,c,1,83
research data analyst,cognos,1,83
research data analyst,go,1,83
research data analyst,java,1,83
research data analyst,linux,1,83
research data analyst,mysql,1,83
research data analyst,postgresql,1,83
research data analyst,powershell,1,83
research data analyst,qlik,1,83
research data analyst,ssrs,1,83
sales data analyst,excel,23,39
sales data analyst,sql,12,39
sales data analyst,tableau,10,39
sales data analyst,word,7,39
sales data analyst,outlook,5,39
sales data analyst,power_bi,5,39
sales data analyst,powerpoint,5,39
sales data analyst,python,5,39
sales data analyst,go,3,39
sales data analyst,r,3,39
sales data analyst,sharepoint,3,39
sales data analyst,spark,3,39
sales data analyst,visual_basic,3,39
sales data analyst,cognos,2,39
sales data analyst,aws,1,39
sales data analyst,azure,1,39
sales data analyst,c,1,39
sales data analyst,hadoop,1,39
sales data analyst,matplotlib,1,39
sales data analyst,microstrategy,1,39
sales data analyst,numpy,1,39
sales data analyst,pandas,1,39
sales data analyst,sap,1,39
sales data analyst,snowflake,1,39
sales data analyst,spreadsheet,1,39
sales data analyst,ssrs,1,39
salesforce data analyst,excel,19,39
salesforce data analyst,sql,17,39
salesforce data analyst,tableau,10,39
salesforce data analyst,alteryx,6,39
salesforce data analyst,power_bi,5,39
salesforce data analyst,sharepoint,5,39
salesforce data analyst,c,4,39
salesforce data analyst,qlik,4,39
salesforce data analyst,powerpoint,3,39
salesforce data analyst,python,3,39
salesforce data analyst,sap,3,39
salesforce data analyst,r,2,39
salesforce data analyst,spreadsheet,2,39
salesforce data analyst,gdpr,1,39
salesforce data analyst,jira,1,39
salesforce data analyst,sas,1,39
scientific data analyst,word,20,25
scientific data analyst,excel,19,25
scientific data analyst,powerpoint,13,25
scientific data analyst,outlook,9,25
scientific data analyst,r,9,25
scientific data analyst,sas,9,25
scientific data analyst,python,8,25
scientific data analyst,linux,6,25
scientific data analyst,unix,4,25
scientific data analyst,sharepoint,3,25
scientific data analyst,bitbucket,2,25
scientific data analyst,css,2,25
scientific data analyst,git,2,25
scientific data analyst,html,2,25
scientific data analyst,jira,2,25
scientific data analyst,matlab,2,25
scientific data analyst,mysql,2,25
scientific data analyst,power_bi,2,25
scientific data analyst,tableau,2,25
scientific data analyst,spreadsheet,1,25
scientific data analyst,sql,1,25
sql data analyst,sql,24,24
sql data analyst,excel,10,24
sql data analyst,power_bi,10,24
sql data analyst,tableau,8,24
sql data analyst,ssrs,5,24
sql data analyst,hadoop,4,24
sql data analyst,t-sql,4,24
sql data analyst,aws,2,24
sql data analyst,azure,2,24
sql data analyst,c,2,24
sql data analyst,looker,2,24
sql data analyst,powershell,2,24
sql data analyst,python,2,24
sql data analyst,ssis,2,24
sql data analyst,crystal,1,24
sql data analyst,gcp,1,24
sql data analyst,julia,1,24
sql data analyst,matplotlib,1,24
sql data analyst,nosql,1,24
sql data analyst,postgres,1,24
sql data analyst,powerpoint,1,24
sql data analyst,r,1,24
sql data analyst,redshift,1,24
sql data analyst,sas,1,24
sql data analyst,scala,1,24
sql data analyst,snowflake,1,24
sql data analyst,spark,1,24
sql data analyst,spreadsheet,1,24
sql data analyst,vb.net,1,24
sql data analyst,visio,1,24
stategy analyst,excel,16,16
stategy analyst,sql,16,16
supplier diversity data analyst,qlik,25,25
supplier diversity data analyst,power_bi,20,25
supply chain data analyst,sql,28,40
supply chain data analyst,power_bi,24,40
supply chain data analyst,python,22,40
supply chain data analyst,tableau,17,40
supply chain data analyst,excel,16,40
supply chain data analyst,r,15,40
supply chain data analyst,alteryx,14,40
supply chain data analyst,sap,10,40
supply chain data analyst,c,8,40
supply chain data analyst,java,8,40
supply chain data analyst,vba,8,40
supply chain data analyst,visual_basic,6,40
supply chain data analyst,nosql,5,40
supply chain data analyst,powerpoint,5,40
supply chain data analyst,aws,4,40
supply chain data analyst,azure,4,40
supply chain data analyst,hadoop,4,40
supply chain data analyst,sas,4,40
supply chain data analyst,c++,3,40
supply chain data analyst,cognos,3,40
supply chain data analyst,perl,3,40
supply chain data analyst,bigquery,2,40
supply chain data analyst,snowflake,2,40
supply chain data analyst,word,2,40
supply chain data analyst,dax,1,40
supply chain data analyst,go,1,40
supply chain data analyst,html,1,40
supply chain data analyst,outlook,1,40
technical data analyst,sql,36,46
technical data analyst,tableau,15,46
technical data analyst,power_bi,14,46
technical data analyst,excel,13,46
technical data analyst,word,9,46
technical data analyst,python,8,46
technical data analyst,spreadsheet,6,46
technical data analyst,cognos,5,46
technical data analyst,r,5,46
technical data analyst,redshift,5,46
technical data analyst,sharepoint,5,46
technical data analyst,snowflake,5,46
technical data analyst,aws,4,46
technical data analyst,azure,4,46
technical data analyst,spark,4,46
technical data analyst,alteryx,3,46
technical data analyst,spss,3,46
technical data analyst,hadoop,2,46
technical data analyst,outlook,2,46
technical data analyst,qlik,2,46
technical data analyst,sas,2,46
technical data analyst,ssis,2,46
technical data analyst,ssrs,2,46
technical data analyst,cobol,1,46
technical data analyst,jira,1,46
technical data analyst,microstrategy,1,46
technical data analyst,pl/sql,1,46
technical data analyst,postgresql,1,46
technical data analyst,powerpoint,1,46
technical data analyst,powershell,1,46
technical data analyst,scala,1,46
technical data analyst,shell,1,46
technical data analyst,unix,1,46
technical data analyst,visio,1,46
transportation data analyst,excel,32,36
transportation data analyst,tableau,32,36
transportation data analyst,python,31,36
transportation data analyst,aws,30,36
transportation data analyst,azure,30,36
transportation data analyst,matlab,30,36
transportation data analyst,power_bi,30,36
transportation data analyst,r,30,36
transportation data analyst,sap,2,36
transportation data analyst,sql,2,36
transportation data analyst,go,1,36
workday reporting data analyst,excel,66,66
workday reporting data analyst,power_bi,2,66
workday reporting data analyst,python,2,66
